id,codigo,nombre,nombre_g,reg_sanitario,concentracion,desc_concentracion,presentacion,desc_presentacion,f_farmaceutica,nacionalidad,categoria,proveedor_id,users_id,cajon,estado,created_at,updated_at,proveedor,Actions,user,DT_RowAttr/style
1197,P-5-2,GUANTES DESCARTABLES TALLA X S ,GUANTES DESCARTABLES TALLA X S ,DI-72515/2020,100 gr,100,caja x100 ,x100,,China,Fraccionados A menor a 500,32,28,0,activo,2020-12-21 15:14:00,2022-12-12 15:08:00,HOSPIMED S.R.L,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1197)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1197""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
1714,S/C,SONDA DE ASPIRACION N° 8,SONDA DE ASPIRACION N° 8,DI-70664/2019,S/C otro,S/C,sobre X 1 pza,X 1,pza,China,Fraccionados A menor a 500,32,12,BOLSA X 50,activo,2023-03-17 15:23:03,2023-03-17 15:23:03,HOSPIMED S.R.L,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1714)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1714""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
950,s/in,BAJA LENGUAS,BAJA LENGUAS,0,X100 ,X100,caja X 100 pza,X 100,pza,China,Fraccionados A menor a 500,32,14,0,activo,2020-04-27 15:23:00,2025-05-22 15:50:14,HOSPIMED S.R.L,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(950)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""950""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
1988,S/C,JERINGA DESCARTABLE 10 ML,JERINGA DESCARTABLE 10 ML,DI-70375/2019,10 ml,10,caja x100 pza,x100,pza,China,Fraccionados A menor a 500,32,9,CAJON X1600,activo,2023-12-27 09:01:51,2024-07-29 12:08:13,HOSPIMED S.R.L,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1988)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1988""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BERTHA SANCHEZ IPORRE,background-color:#343a40;color:white; text-transform:uppercase
1225,W-3-3,TUBO ENDOTRAQUEAL SIN BALON Nº 3,TUBO ENDOTRAQUEAL  S/ BALON Nº 3,S/R/S,CAJA X 10 ml,CAJA X 10,caja CAJA X 10 ,CAJA X 10,,China,Fraccionados A menor a 500,32,28,0,activo,2021-01-12 02:41:00,2022-12-12 21:41:00,HOSPIMED S.R.L,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1225)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1225""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",BRIAN CALEB MAMANI,background-color:#343a40;color:white; text-transform:uppercase
1751,S/C,GUANTES DE NITRILO TALLA L,GUANTES DE NITRILO TALLA L C/50 PAR,DI-72515/2020, talla L,,caja x 50 par,x 50,par,China,Fraccionados A menor a 500,32,14,CAJA X,activo,2023-05-24 15:51:02,2023-11-20 10:16:06,HOSPIMED S.R.L,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1751)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1751""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
2014,000,TUBO ENDOTRAQUEAL  N° 4 CON BALON,TUBO ENDOTRAQUEAL N° 4 CON BALON,DI-70790/2019,1 pza,1,pieza X 1 und,X 1,und,China,Fraccionados A menor a 500,32,14,SOBRE X 1,activo,2024-02-19 16:39:57,2025-07-03 17:14:58,HOSPIMED S.R.L,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2014)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2014""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
1547,W-2-6,TUBO ENDOTRAQUEAL N°6.0  C/BALÓN,TUBO ENDOTRAQUEAL N°6.0  C/BALÓN,DI-48822/2018,PIEZAS 10 ml,PIEZAS 10,caja X 10 pza,X 10,pza,China,Fraccionados A menor a 500,33,14,,activo,2022-07-14 14:49:00,2024-01-25 19:59:57,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1547)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1547""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
1036,R-3-13,SONDA DE ASPIRACION N° 18,SONDA DE ASPIRACION N° 18,DI-41918/2017,x50 gr,x50,caja x50 sobre,x50,sobre,China,Fraccionados A menor a 500,33,12,0,activo,2020-06-29 20:56:00,2023-06-02 20:10:33,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1036)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1036""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
781,INHABILI,SONDA FOLEY N° 8,SONDA FOLEY N° 8,S/ R,10 gr,10,caja x100 sobre,x100,sobre,Alemania,Fraccionados A menor a 500,33,12,,activo,2019-11-21 16:36:00,2023-06-02 20:12:07,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(781)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""781""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
1037,R-3-4,LLAVE DE TRES VIAS S/EXTENCION,LLAVE DE TRES VIAS S/EXTENCION,0, s/c,,caja x40 pza,x40,pza,India,Fraccionados A menor a 500,33,12,0,activo,2020-06-29 20:58:00,2023-06-02 20:02:47,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1037)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1037""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
2319,S/D,GUANTES QUIRURGICOS TALLA 7,GUANTES QUIRURGICOS TALLA 7,DI-57446/2021, s/c,,sobre 1 PAR ,1 PAR,,China,Fraccionados A menor a 500,33,14,CAJAX,activo,2025-03-28 14:50:27,2025-04-03 14:14:10,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2319)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2319""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
1297,W-2-8,TUBO ENDOTRAQUEAL N° 7 C/BALÓN,TUBO ENDOTRAQUEAL N° 7 C/BALÓN,DI-48822/2018,7 tam,7,caja X 10 pza,X 10,pza,China,Fraccionados A menor a 500,33,12,,activo,2021-05-18 16:07:00,2023-02-02 18:34:00,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1297)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1297""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
2328,---,ESPECULO VAGINAL TALLA L,ESPECULO VAGINAL TALLA L,II -,L pza,L,bolsa 1 pza,1,pza,China,Fraccionados A menor a 500,33,14,CAJON X  100,activo,2025-04-16 15:45:33,2025-04-16 15:45:33,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2328)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2328""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
2329,---,PORTA OBJETOS ESMERILADOS C/50 PZAS,PORTA OBJETOS ESMERILADOS C/50 PZAS,II,1 pza,1,caja 50 pza,50,pza,China,Fraccionados A menor a 500,33,14,CAJON X 50,activo,2025-04-16 15:49:38,2025-04-16 15:49:38,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2329)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2329""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
2076,000,GORRO AZUL,GORRO AZUL,DI-73645/2020,1 pza,1,caja x100 pza,x100,pza,China,Fraccionados A menor a 500,33,14,CAJA X 100,activo,2024-05-09 16:54:00,2024-07-22 12:39:35,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2076)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2076""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
2077,000,GORROS DESCARTABLES BLANCO,GORROS DESCARTABLES BLANCO,DI-73645/2020,1 pza,1,bolsa x100 pza,x100,pza,China,Fraccionados A menor a 500,33,14,CAJA X 100,activo,2024-05-09 16:56:01,2024-07-22 12:40:28,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2077)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2077""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
801,S-2-3,SONDA NASOGASTRICA N° 4,SONDA NASOGASTRICA N° 4 K35,DI-52871/2014,4 gr,4,caja X100 sobre,X100,sobre,Importado,Fraccionados A menor a 500,33,14,,activo,2019-12-06 14:55:00,2024-07-15 17:41:37,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(801)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""801""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
802,S-2-10,SONDA NASOGASTRICA N° 18,SONDA NASOGASTRICA N°18,DI-52871/2014,18 gr,18,caja X25 sobre,X25,sobre,Importado,Fraccionados A menor a 500,33,14,,activo,2019-12-06 14:56:00,2024-07-15 17:46:36,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(802)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""802""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
803,S-2-4,SONDA NASOGASTRICA N° 6,SONDA NASOGASTRICA N° 6,DI-52871/2014,6 gr,6,caja X100 sobre,X100,sobre,Importado,Fraccionados A menor a 500,33,14,,activo,2019-12-06 14:59:00,2024-07-15 17:42:11,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(803)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""803""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
804,S-2-7,SONDA NASOGASTRICA N° 12,SONDA NASOGASTRICA N° 12,DI-52871/2014,12 gr,12,caja X40 sobre,X40,sobre,Importado,Fraccionados A menor a 500,33,14,,activo,2019-12-06 15:01:00,2024-07-15 17:38:59,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(804)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""804""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
1063,W-3-8,TUBO ENDOTRAQUEAL N° 7,TUBO ENDOTRAQUEAL N° 7 C/BALON,S/R,X1 ml,X1,caja 10 pza,10,pza,China,Fraccionados A menor a 500,33,14,,activo,2020-08-21 13:51:00,2024-07-15 18:37:07,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1063)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1063""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
1064,W-2-9,TUBO ENDOTRAQUEAL N° 7.5  c/balon,TUBO ENDOTRAQUEAL N° 7.5 c/balon,0,X10 ml,X10,caja x10 pza,x10,pza,China,Fraccionados A menor a 500,33,14,,activo,2020-08-21 13:52:00,2025-06-30 16:04:02,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1064)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1064""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
1065,R-3-3,LLAVE DE TRES VIAS CON EXTENSION PIEZA,LLAVE DE TRES VIAS CON EXTENSION PIEZA,0, s/c,,caja x40 pza,x40,pza,China,Fraccionados A menor a 500,33,12,,activo,2020-08-21 13:56:00,2023-06-02 20:02:17,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1065)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1065""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
1066,s/in,BOLSA COLECTORA DE ORINA 2 LITROS,BOLSA COLECTORA DE ORINA 2 LITROS,0,2 lt,2,caja X10 pza,X10,pza,China,Fraccionados A menor a 500,33,12,,activo,2020-08-21 14:00:00,2023-06-02 19:33:18,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1066)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1066""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
2348,---,AGUJA HIPODERMICA 23G X 1 PZA,AGUJA HIPODERMICA 23G X 1 PZA,II,23 pza,23,caja 100 pza,100,pza,China,Fraccionados A menor a 500,33,14,CAJON X,activo,2025-05-13 09:58:16,2025-05-13 10:14:12,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2348)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2348""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
813,INHABILI,HOJA DE BISTURI N° 24 PIEZA,HOJA DE BISTURI 24 PIEZA,S/ R,24 N°,24,caja x 100 pza,x 100,pza,China,Fraccionados A menor a 500,33,12,,activo,2019-12-12 15:16:00,2023-06-02 19:35:29,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(813)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""813""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ELIANA ROSARIO QUINTANILLA TABOADA,background-color:#343a40;color:white; text-transform:uppercase
2349,---,AGUJA HIPODERMICA 23G X 1 1/2 PZA,AGUJA HIPODERMICA 23G X 1 1/2PZA,II,23 X 1/2 pza,23 X 1/2,caja 100 pza,100,pza,China,Fraccionados A menor a 500,33,14,CAJON X,activo,2025-05-13 10:00:04,2025-05-13 10:14:30,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2349)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2349""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
2350,---,AGUJA HIPODERMICA 21G X 1 1/2 PZA,AGUJA HIPODERMICA 21G X 1 1/2 PZA,II,21 X 1 1/2 pza,21 X 1 1/2,caja 100 pza,100,pza,China,Fraccionados A menor a 500,33,14,CAJON X,activo,2025-05-13 10:01:57,2025-05-13 10:14:46,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2350)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2350""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
2352,---,AGUJA HIPODERMICA 22G X 1 1/2PZA,AGUJA HIPODERMICA 22G X 1 1/2PZA,II,22X 1 1/2 pza,22X 1 1/2,caja 100 pza,100,pza,China,Fraccionados A menor a 500,33,14,CAJON X,activo,2025-05-21 12:07:32,2025-05-21 12:07:32,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2352)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2352""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
1590,S-2-1,SONDA FOLEY  N° 16  2 VIAS,SONDA FOLEY  N° 16  2 VIAS,DI-77951/2021,16 N°,16,pieza X 10 pza,X 10,pza,India,,33,14,,activo,2022-09-01 17:22:00,2024-11-04 15:21:01,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(1590)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""1590""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
2358,---,AGUJA HIPODERMICA DESCARTABLE 21 G X 1,AGUJA HIPODERMICA DESCARTABLE 21 G X 1,II,21 X 1 ,21 X 1,caja 100 pza,100,pza,China,Fraccionados A menor a 500,33,14,CAJON X,activo,2025-06-09 12:37:03,2025-06-09 12:37:03,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(2358)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""2358""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
826,S-2-5,SONDA NASOGASTRICA N° 8,SONDA NASOGASTRICA N° 8,DI-52871/2014,8 gr,8,caja X10 sobre,X10,sobre,China,Fraccionados A menor a 500,33,14,0,activo,2019-12-28 16:59:00,2025-01-29 15:58:52,TAMIVA,"<a href=""javascript:void(0)"" data-bs-toggle=""modal"" onclick=""editarProducto(826)"" class="" btn btn-primary btn-sm"" title=""Editar""><i class=""fas fa-pen text-white""></i></a>&nbsp;&nbsp;<button type=""button"" name=""delete"" id=""826""  class=""delete btn btn-danger btn-sm""><i class=""fas fa-trash""></i></button>",ALVARO CABERO ALVAREZ,background-color:#343a40;color:white; text-transform:uppercase
